seed,method,split,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
7,information_gain_probe_policy,ood_action_shift,48,0.545944,0.014792,0.149611,0.017348,0.465278,0.054118,0.173611,0.068056,0.003472,0.006806,0.158589,0.011238,0.412193,0.057387,0.105788,0.053125,0.281250,0.071577,1.000000,0.000000
7,information_gain_probe_policy,rare_adversarial_shift,48,0.523346,0.012244,0.084147,0.009477,0.357639,0.062271,0.437500,0.132159,0.201389,0.102454,0.271809,0.005945,0.304531,0.029010,0.147956,0.026243,0.940972,0.034374,1.000000,0.000000
7,information_gain_probe_policy,sensor_noise_shift,48,0.563853,0.016606,0.132905,0.015523,0.423611,0.056679,0.204861,0.074861,0.000000,0.000000,0.173188,0.012597,0.376062,0.055748,0.150231,0.052810,0.378472,0.080052,1.000000,0.000000
7,mean_ensemble_policy,combined_disagreement_stress,48,0.436621,0.024982,0.194543,0.022459,0.017361,0.014556,0.000000,0.000000,0.003472,0.006806,0.035240,0.006431,0.511991,0.074701,-0.034375,0.070836,0.083333,0.035069,0.916667,0.035069
7,mean_ensemble_policy,controller_instability_shift,48,0.490692,0.022876,0.197917,0.023634,0.020833,0.020917,0.000000,0.000000,0.000000,0.000000,0.023151,0.003152,0.467927,0.075913,0.035250,0.073521,0.017361,0.017506,0.982639,0.017506
7,mean_ensemble_policy,goal_ambiguity_shift,48,0.510283,0.018226,0.195090,0.022386,0.052083,0.024133,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.444115,0.071209,0.067085,0.066998,0.000000,0.000000,1.000000,0.000000
7,mean_ensemble_policy,model_misspecification_shift,48,0.500622,0.018877,0.198564,0.023073,0.013889,0.013170,0.000000,0.000000,0.000000,0.000000,0.020634,0.001243,0.459180,0.073087,0.048573,0.068997,0.003472,0.006806,0.996528,0.006806
7,mean_ensemble_policy,nominal_disagreement,48,0.560291,0.020530,0.171786,0.021473,0.059028,0.029962,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.396808,0.070542,0.168363,0.067491,0.000000,0.000000,1.000000,0.000000
7,mean_ensemble_policy,ood_action_shift,48,0.515246,0.019118,0.190977,0.021424,0.010417,0.011534,0.000000,0.000000,0.000000,0.000000,0.020641,0.001256,0.439762,0.069221,0.079884,0.065809,0.003472,0.006806,0.996528,0.006806
7,mean_ensemble_policy,rare_adversarial_shift,48,0.384575,0.029525,0.191865,0.021844,0.000000,0.000000,0.000000,0.000000,0.017361,0.017506,0.047156,0.007966,0.556557,0.076943,-0.103384,0.074306,0.149306,0.043757,0.850694,0.043757
7,mean_ensemble_policy,sensor_noise_shift,48,0.518639,0.022962,0.188549,0.022805,0.034722,0.023742,0.000000,0.000000,0.000000,0.000000,0.021890,0.002093,0.442445,0.074022,0.086215,0.072645,0.010417,0.011534,0.989583,0.011534
7,oracle_disagreement_type,combined_disagreement_stress,48,0.643464,0.033835,0.080330,0.003497,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.169234,0.019432,0.128059,0.032653,0.348273,0.035731,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,controller_instability_shift,48,0.669105,0.030348,0.073067,0.003015,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165941,0.018865,0.109296,0.029447,0.392200,0.031397,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,goal_ambiguity_shift,48,0.674560,0.030237,0.070799,0.003032,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165166,0.018731,0.106345,0.028828,0.403186,0.031494,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,model_misspecification_shift,48,0.671220,0.030590,0.072231,0.003096,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.164972,0.018698,0.109697,0.029006,0.396831,0.031483,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,nominal_disagreement,48,0.718731,0.025744,0.059371,0.002531,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.156253,0.017199,0.083936,0.024503,0.478737,0.026972,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,ood_action_shift,48,0.680018,0.030202,0.069515,0.003144,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.105562,0.028902,0.412419,0.032713,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,rare_adversarial_shift,48,0.624058,0.035468,0.086289,0.003805,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172334,0.019967,0.138899,0.034481,0.313588,0.036936,0.750000,0.123796,1.000000,0.000000
7,oracle_disagreement_type,sensor_noise_shift,48,0.691111,0.028190,0.067416,0.002876,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.162259,0.018231,0.097079,0.028284,0.429214,0.030776,0.750000,0.123796,1.000000,0.000000
7,recovery_first_policy,combined_disagreement_stress,48,0.684436,0.031493,0.078392,0.009507,0.149306,0.044825,0.118056,0.089651,0.097222,0.057405,0.194547,0.013262,0.136804,0.035756,0.365096,0.039418,0.701389,0.080769,0.951389,0.027439
7,recovery_first_policy,controller_instability_shift,48,0.721854,0.030521,0.084586,0.011823,0.149306,0.044825,0.118056,0.089651,0.104167,0.060448,0.182329,0.014102,0.117334,0.037987,0.408133,0.041102,0.649306,0.089271,1.000000,0.000000
7,recovery_first_policy,goal_ambiguity_shift,48,0.694612,0.031757,0.098247,0.012019,0.187500,0.047276,0.121528,0.092139,0.059028,0.037024,0.161520,0.015093,0.163410,0.040983,0.365405,0.043461,0.520833,0.096102,1.000000,0.000000
7,recovery_first_policy,model_misspecification_shift,48,0.726127,0.032179,0.082087,0.011137,0.184028,0.047886,0.125000,0.094551,0.090278,0.050501,0.179686,0.014500,0.110327,0.037909,0.419754,0.041195,0.638889,0.092953,1.000000,0.000000
7,recovery_first_policy,nominal_disagreement,48,0.714015,0.035561,0.096412,0.013466,0.243056,0.049555,0.118056,0.089651,0.010417,0.011534,0.138870,0.017828,0.170705,0.047664,0.404699,0.050992,0.406250,0.122994,1.000000,0.000000
7,recovery_first_policy,ood_action_shift,48,0.720552,0.032761,0.086891,0.011768,0.184028,0.044825,0.121528,0.092139,0.065972,0.038588,0.171306,0.014751,0.130153,0.039489,0.409476,0.044653,0.590278,0.095278,1.000000,0.000000
7,recovery_first_policy,rare_adversarial_shift,48,0.636502,0.032685,0.075044,0.010025,0.197917,0.042011,0.107639,0.081661,0.135417,0.071907,0.207810,0.010547,0.175910,0.040083,0.302257,0.042491,0.760417,0.062208,0.892361,0.038280
7,recovery_first_policy,sensor_noise_shift,48,0.703403,0.030910,0.096900,0.012712,0.204861,0.046888,0.118056,0.089651,0.052083,0.035279,0.157474,0.015307,0.165173,0.041978,0.379226,0.045242,0.506944,0.099646,0.996528,0.006806
7,risk_bounded_typed_disagreement_protocol_v5,combined_disagreement_stress,48,0.595680,0.022274,0.111948,0.010767,0.531250,0.058888,0.541667,0.104530,0.010417,0.011534,0.203852,0.016678,0.269634,0.032943,0.206698,0.032072,0.579861,0.103388,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,controller_instability_shift,48,0.598958,0.020644,0.128594,0.012593,0.586806,0.063026,0.381944,0.083078,0.003472,0.006806,0.173389,0.012053,0.307580,0.043065,0.193916,0.040622,0.399306,0.083522,0.996528,0.006806
7,risk_bounded_typed_disagreement_protocol_v5,goal_ambiguity_shift,48,0.599186,0.012956,0.121023,0.013044,0.552083,0.058485,0.434028,0.095169,0.000000,0.000000,0.182691,0.015381,0.304477,0.036115,0.205053,0.032433,0.447917,0.095871,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,model_misspecification_shift,48,0.609172,0.016725,0.116355,0.010493,0.538194,0.067554,0.479167,0.091047,0.000000,0.000000,0.186109,0.014180,0.283613,0.031492,0.222915,0.028904,0.479167,0.091047,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,nominal_disagreement,48,0.588938,0.015898,0.151751,0.018100,0.621528,0.053926,0.118056,0.043452,0.000000,0.000000,0.131134,0.006076,0.399380,0.059283,0.163293,0.055014,0.118056,0.043452,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,ood_action_shift,48,0.586194,0.017927,0.138219,0.016214,0.586806,0.052369,0.326389,0.080769,0.003472,0.006806,0.162681,0.011896,0.349746,0.051722,0.168236,0.047820,0.329861,0.079904,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,rare_adversarial_shift,48,0.596410,0.027723,0.097409,0.006617,0.506944,0.057508,0.607639,0.110251,0.031250,0.020988,0.225401,0.016572,0.228922,0.030765,0.223565,0.031337,0.711806,0.102814,0.996528,0.006806
7,risk_bounded_typed_disagreement_protocol_v5,sensor_noise_shift,48,0.602574,0.013083,0.127465,0.014811,0.538194,0.060146,0.385417,0.078511,0.000000,0.000000,0.171686,0.012231,0.324321,0.044667,0.201972,0.042605,0.388889,0.078617,1.000000,0.000000
7,robust_mpc_fallback,combined_disagreement_stress,48,0.627469,0.029452,0.108419,0.011820,0.138889,0.041646,0.225694,0.113215,0.086806,0.049585,0.163021,0.011093,0.210940,0.045968,0.271012,0.045866,0.604167,0.085694,0.982639,0.014556
7,robust_mpc_fallback,controller_instability_shift,48,0.656187,0.029428,0.103147,0.011808,0.163194,0.035723,0.243056,0.120685,0.055556,0.039309,0.154299,0.012461,0.185944,0.044686,0.321255,0.044840,0.559028,0.100370,1.000000,0.000000
7,robust_mpc_fallback,goal_ambiguity_shift,48,0.645500,0.028486,0.107754,0.011973,0.177083,0.042847,0.225694,0.113215,0.027778,0.024477,0.144958,0.013585,0.208474,0.043955,0.306206,0.043913,0.482639,0.109282,0.996528,0.006806
7,robust_mpc_fallback,model_misspecification_shift,48,0.648879,0.031262,0.108005,0.013645,0.215278,0.041218,0.239583,0.119086,0.055556,0.031266,0.148271,0.012993,0.205140,0.049492,0.307479,0.049820,0.513889,0.105132,1.000000,0.000000
7,robust_mpc_fallback,nominal_disagreement,48,0.673310,0.030084,0.102727,0.014258,0.250000,0.044572,0.229167,0.115340,0.006944,0.009522,0.128141,0.014436,0.210611,0.049437,0.357612,0.051197,0.378472,0.126719,1.000000,0.000000
7,robust_mpc_fallback,ood_action_shift,48,0.648041,0.027740,0.108474,0.012286,0.211806,0.042105,0.218750,0.108812,0.034722,0.027439,0.143808,0.012369,0.214830,0.043196,0.308733,0.044967,0.482639,0.101658,1.000000,0.000000
7,robust_mpc_fallback,rare_adversarial_shift,48,0.566091,0.033275,0.090837,0.009643,0.118056,0.038855,0.201389,0.101992,0.121528,0.065780,0.186453,0.009934,0.249876,0.046943,0.207468,0.046303,0.725694,0.067729,0.871528,0.041539
7,robust_mpc_fallback,sensor_noise_shift,48,0.647095,0.026710,0.113859,0.013057,0.177083,0.042847,0.211806,0.105986,0.013889,0.013170,0.134299,0.012970,0.228676,0.046212,0.302595,0.046471,0.409722,0.106528,1.000000,0.000000
7,typed_disagreement_protocol_v4,combined_disagreement_stress,48,0.602211,0.023862,0.074915,0.004288,0.493056,0.067357,0.663194,0.114874,0.059028,0.039496,0.227939,0.015320,0.206895,0.026274,0.269437,0.027622,0.798611,0.097729,0.961806,0.020027
7,typed_disagreement_protocol_v4,controller_instability_shift,48,0.650146,0.026381,0.081227,0.006927,0.458333,0.055449,0.642361,0.116712,0.013889,0.013170,0.205912,0.016854,0.174188,0.032719,0.327308,0.034233,0.687500,0.114930,1.000000,0.000000
7,typed_disagreement_protocol_v4,goal_ambiguity_shift,48,0.648663,0.025084,0.079605,0.007440,0.545139,0.055653,0.652778,0.120243,0.017361,0.017506,0.205844,0.017245,0.180852,0.032466,0.328678,0.033760,0.690972,0.116712,0.996528,0.006806
7,typed_disagreement_protocol_v4,model_misspecification_shift,48,0.652990,0.026029,0.076836,0.005549,0.583333,0.057542,0.690972,0.120304,0.024306,0.019427,0.210501,0.016605,0.169930,0.029841,0.336599,0.031462,0.725694,0.111531,1.000000,0.000000
7,typed_disagreement_protocol_v4,nominal_disagreement,48,0.694829,0.023542,0.072537,0.010180,0.628472,0.063214,0.625000,0.136689,0.000000,0.000000,0.188493,0.018622,0.159372,0.033789,0.403301,0.035542,0.628472,0.137290,1.000000,0.000000
7,typed_disagreement_protocol_v4,ood_action_shift,48,0.653424,0.026732,0.076319,0.007546,0.545139,0.071962,0.673611,0.120292,0.027778,0.017758,0.207747,0.016395,0.179409,0.033459,0.338572,0.036226,0.715278,0.110452,0.993056,0.009522
7,typed_disagreement_protocol_v4,rare_adversarial_shift,48,0.531282,0.026747,0.072013,0.006002,0.500000,0.059163,0.576389,0.103374,0.107639,0.061890,0.239778,0.012416,0.274978,0.033614,0.177509,0.034601,0.836806,0.076270,0.875000,0.039509
7,typed_disagreement_protocol_v4,sensor_noise_shift,48,0.658223,0.021346,0.074076,0.005924,0.593750,0.048541,0.659722,0.115477,0.010417,0.011534,0.205258,0.016904,0.177773,0.028861,0.348520,0.030196,0.697917,0.115763,0.986111,0.013170
7,uncertainty_aware_mppi,combined_disagreement_stress,48,0.645051,0.031317,0.106693,0.011450,0.288194,0.055653,0.263889,0.122580,0.055556,0.038086,0.165797,0.013108,0.186400,0.044967,0.294269,0.045272,0.590278,0.101060,1.000000,0.000000
7,uncertainty_aware_mppi,controller_instability_shift,48,0.647691,0.031644,0.108776,0.012879,0.291667,0.042950,0.246528,0.122254,0.017361,0.017506,0.151149,0.014672,0.203199,0.048351,0.302579,0.048608,0.493056,0.117909,1.000000,0.000000
7,uncertainty_aware_mppi,goal_ambiguity_shift,48,0.641867,0.034205,0.113998,0.015023,0.326389,0.051429,0.246528,0.122254,0.010417,0.011534,0.143628,0.015576,0.223346,0.054255,0.290532,0.055199,0.434028,0.125970,1.000000,0.000000
7,uncertainty_aware_mppi,model_misspecification_shift,48,0.652091,0.033112,0.106352,0.013728,0.329861,0.057121,0.253472,0.123410,0.024306,0.019427,0.151085,0.014917,0.198959,0.050320,0.312358,0.051078,0.496528,0.120893,1.000000,0.000000
7,uncertainty_aware_mppi,nominal_disagreement,48,0.679074,0.032769,0.100391,0.014968,0.364583,0.054724,0.250000,0.123796,0.000000,0.000000,0.133578,0.015675,0.202969,0.052676,0.364708,0.054577,0.381944,0.137193,1.000000,0.000000
7,uncertainty_aware_mppi,ood_action_shift,48,0.649179,0.035047,0.111040,0.015893,0.322917,0.048051,0.250000,0.123796,0.027778,0.024477,0.144690,0.015343,0.219412,0.056235,0.303607,0.058158,0.447917,0.125751,1.000000,0.000000
7,uncertainty_aware_mppi,rare_adversarial_shift,48,0.634819,0.030326,0.109762,0.011693,0.270833,0.055555,0.250000,0.114672,0.083333,0.050540,0.174351,0.012327,0.184648,0.044733,0.271296,0.044455,0.635417,0.091581,1.000000,0.000000
7,uncertainty_aware_mppi,sensor_noise_shift,48,0.641225,0.032855,0.119184,0.016686,0.291667,0.053716,0.225694,0.113632,0.010417,0.015088,0.134692,0.015152,0.245975,0.057687,0.284736,0.059053,0.371528,0.126158,1.000000,0.000000
7,variance_threshold_abstention,combined_disagreement_stress,48,0.162978,0.028082,0.015102,0.004574,0.118056,0.038855,0.020833,0.023068,0.225694,0.113215,0.211114,0.004554,0.675473,0.034659,-0.199068,0.034598,0.954861,0.025250,0.177083,0.046040
7,variance_threshold_abstention,controller_instability_shift,48,0.268437,0.035645,0.083213,0.014144,0.152778,0.053125,0.000000,0.000000,0.090278,0.054985,0.139311,0.012299,0.633273,0.059297,-0.131316,0.057022,0.545139,0.067203,0.458333,0.065608
7,variance_threshold_abstention,goal_ambiguity_shift,48,0.265212,0.043513,0.072159,0.016520,0.138889,0.042766,0.000000,0.000000,0.065972,0.039794,0.143693,0.015341,0.628647,0.066886,-0.118636,0.061834,0.569444,0.084139,0.434028,0.084086
7,variance_threshold_abstention,model_misspecification_shift,48,0.256919,0.035725,0.078743,0.013872,0.177083,0.054508,0.000000,0.000000,0.079861,0.045610,0.143803,0.012237,0.648417,0.061287,-0.141492,0.056200,0.569444,0.066562,0.434028,0.065780
7,variance_threshold_abstention,nominal_disagreement,48,0.547303,0.024321,0.162396,0.019866,0.204861,0.046888,0.000000,0.000000,0.000000,0.000000,0.046306,0.003952,0.413703,0.071229,0.149979,0.067535,0.034722,0.021658,0.965278,0.021658
7,variance_threshold_abstention,ood_action_shift,48,0.304680,0.042006,0.093168,0.014877,0.138889,0.043859,0.000000,0.000000,0.041667,0.024797,0.126156,0.013704,0.610844,0.071361,-0.092488,0.067070,0.472222,0.074286,0.527778,0.074286
7,variance_threshold_abstention,rare_adversarial_shift,48,0.305508,0.041673,0.022197,0.004222,0.076389,0.037618,0.045139,0.037342,0.239583,0.119086,0.213714,0.002128,0.476800,0.047954,-0.024313,0.047940,0.989583,0.011534,0.402778,0.064395
7,variance_threshold_abstention,sensor_noise_shift,48,0.308880,0.045799,0.083697,0.012668,0.184028,0.036703,0.000000,0.000000,0.045139,0.031875,0.129801,0.013782,0.600898,0.074433,-0.073822,0.072144,0.493056,0.075939,0.510417,0.074966
7,worldbench_diagnostic_probe,combined_disagreement_stress,48,0.528551,0.010186,0.078124,0.010256,0.461806,0.055226,0.381944,0.137193,0.246528,0.122254,0.274046,0.003353,0.311486,0.031948,0.164846,0.028029,0.986111,0.013170,1.000000,0.000000
7,worldbench_diagnostic_probe,controller_instability_shift,48,0.554264,0.013774,0.093129,0.016406,0.454861,0.058955,0.385417,0.135178,0.190972,0.102006,0.244666,0.010938,0.323381,0.046767,0.178115,0.043494,0.836806,0.066317,1.000000,0.000000
7,worldbench_diagnostic_probe,goal_ambiguity_shift,48,0.562421,0.012876,0.088226,0.016011,0.447917,0.063151,0.375000,0.138409,0.177083,0.099858,0.244169,0.012957,0.312126,0.045808,0.197404,0.041322,0.836806,0.079310,1.000000,0.000000
7,worldbench_diagnostic_probe,model_misspecification_shift,48,0.558229,0.013814,0.092978,0.016417,0.458333,0.054589,0.381944,0.137193,0.159722,0.095773,0.240396,0.013221,0.321129,0.047778,0.185399,0.043938,0.815972,0.081516,1.000000,0.000000
7,worldbench_diagnostic_probe,nominal_disagreement,48,0.602187,0.020060,0.105234,0.024413,0.579861,0.065960,0.371528,0.137290,0.125000,0.094551,0.203639,0.019498,0.334548,0.067181,0.228125,0.063821,0.638889,0.132054,1.000000,0.000000
7,worldbench_diagnostic_probe,ood_action_shift,48,0.566811,0.013960,0.096615,0.017299,0.555556,0.065488,0.375000,0.138409,0.145833,0.094112,0.230669,0.015041,0.325190,0.048948,0.192791,0.045299,0.763889,0.093714,1.000000,0.000000
7,worldbench_diagnostic_probe,rare_adversarial_shift,48,0.512937,0.011304,0.080576,0.009861,0.430556,0.058223,0.420139,0.131572,0.243056,0.120685,0.279112,0.002859,0.312196,0.029084,0.140291,0.026959,0.993056,0.009522,1.000000,0.000000
7,worldbench_diagnostic_probe,sensor_noise_shift,48,0.578365,0.014562,0.091568,0.015708,0.513889,0.059030,0.371528,0.135905,0.145833,0.090002,0.232511,0.012844,0.312134,0.047778,0.214159,0.045040,0.788194,0.082382,1.000000,0.000000
8,bayesian_active_model_selection,combined_disagreement_stress,48,0.586229,0.017957,0.107460,0.012022,0.357639,0.055865,0.559028,0.103616,0.052083,0.037866,0.183059,0.014236,0.255715,0.033894,0.221676,0.031029,0.638889,0.088255,1.000000,0.000000
8,bayesian_active_model_selection,controller_instability_shift,48,0.576974,0.015194,0.135379,0.016568,0.409722,0.066651,0.347222,0.080696,0.000000,0.000000,0.138959,0.012964,0.324317,0.050891,0.181868,0.046582,0.361111,0.084420,1.000000,0.000000
8,bayesian_active_model_selection,goal_ambiguity_shift,48,0.598910,0.013689,0.118658,0.015026,0.413194,0.055012,0.458333,0.099903,0.010417,0.011534,0.154750,0.014828,0.278947,0.046346,0.229538,0.040949,0.468750,0.096608,1.000000,0.000000
8,bayesian_active_model_selection,model_misspecification_shift,48,0.587111,0.012675,0.125766,0.015032,0.444444,0.054444,0.437500,0.094112,0.000000,0.000000,0.150093,0.014807,0.302533,0.044026,0.205362,0.039789,0.437500,0.094112,1.000000,0.000000
8,bayesian_active_model_selection,nominal_disagreement,48,0.584251,0.016436,0.152750,0.018023,0.520833,0.061226,0.114583,0.048784,0.000000,0.000000,0.100162,0.006309,0.384940,0.059661,0.178087,0.055074,0.114583,0.048784,1.000000,0.000000
8,bayesian_active_model_selection,ood_action_shift,48,0.578895,0.014034,0.136720,0.016553,0.420139,0.055865,0.340278,0.077175,0.000000,0.000000,0.135480,0.011962,0.332388,0.051024,0.183275,0.046791,0.347222,0.077709,1.000000,0.000000
8,bayesian_active_model_selection,rare_adversarial_shift,48,0.577247,0.024361,0.104980,0.010857,0.399306,0.062081,0.593750,0.107829,0.093750,0.065900,0.197743,0.013159,0.248266,0.033605,0.207872,0.031750,0.715278,0.082507,1.000000,0.000000
8,bayesian_active_model_selection,sensor_noise_shift,48,0.576107,0.015719,0.135703,0.018168,0.451389,0.063003,0.336806,0.090976,0.000000,0.000000,0.136557,0.013808,0.344788,0.056746,0.181207,0.052119,0.350694,0.089799,0.996528,0.006806
8,conformal_risk_filter,combined_disagreement_stress,48,0.238267,0.039005,0.050812,0.012195,0.166667,0.043498,0.065972,0.048378,0.152778,0.082435,0.196119,0.011581,0.631804,0.047824,-0.154413,0.044976,0.746528,0.065239,0.347222,0.069347
8,conformal_risk_filter,controller_instability_shift,48,0.288205,0.038498,0.075163,0.013549,0.215278,0.049555,0.034722,0.030693,0.097222,0.056575,0.167560,0.011971,0.619034,0.056389,-0.112849,0.052308,0.572917,0.064449,0.461806,0.070299
8,conformal_risk_filter,goal_ambiguity_shift,48,0.302758,0.043427,0.073239,0.011344,0.197917,0.053853,0.027778,0.026339,0.072917,0.048541,0.163396,0.013768,0.595814,0.065790,-0.087329,0.062604,0.548611,0.076560,0.479167,0.075104
8,conformal_risk_filter,model_misspecification_shift,48,0.255725,0.034892,0.055490,0.008066,0.215278,0.047608,0.034722,0.029111,0.118056,0.066651,0.182732,0.011349,0.638896,0.051992,-0.131001,0.049097,0.656250,0.064081,0.378472,0.059752
8,conformal_risk_filter,nominal_disagreement,48,0.435779,0.036066,0.110406,0.013850,0.295139,0.047886,0.006944,0.009522,0.031250,0.025094,0.117170,0.010385,0.514035,0.067570,0.048992,0.063509,0.288194,0.057327,0.718750,0.056006
8,conformal_risk_filter,ood_action_shift,48,0.306618,0.031961,0.075621,0.011491,0.218750,0.043667,0.024306,0.019427,0.097222,0.055732,0.164447,0.010580,0.602815,0.050988,-0.087152,0.046583,0.562500,0.059661,0.489583,0.057052
8,conformal_risk_filter,rare_adversarial_shift,48,0.243687,0.040489,0.041424,0.010128,0.156250,0.047056,0.107639,0.058754,0.194444,0.104455,0.212247,0.009555,0.596532,0.046800,-0.140394,0.045415,0.868056,0.053236,0.343750,0.071080
8,conformal_risk_filter,sensor_noise_shift,48,0.313207,0.030739,0.085098,0.012350,0.229167,0.044172,0.017361,0.017506,0.093750,0.054940,0.156284,0.009844,0.617109,0.053725,-0.091115,0.050021,0.506944,0.055838,0.510417,0.051839
8,ensemble_forecasting_calibrator,combined_disagreement_stress,48,0.558503,0.014717,0.126941,0.016079,0.326389,0.064487,0.343750,0.087216,0.055556,0.035516,0.136837,0.011988,0.293945,0.048332,0.183447,0.044299,0.534722,0.075939,1.000000,0.000000
8,ensemble_forecasting_calibrator,controller_instability_shift,48,0.540735,0.017113,0.157905,0.017641,0.315972,0.047886,0.100694,0.046381,0.017361,0.017506,0.088376,0.007620,0.377759,0.060218,0.128426,0.054474,0.211806,0.056496,0.986111,0.013170
8,ensemble_forecasting_calibrator,goal_ambiguity_shift,48,0.553653,0.015803,0.153990,0.018619,0.402778,0.059826,0.128472,0.048864,0.013889,0.013170,0.092991,0.008744,0.358704,0.059528,0.149781,0.055883,0.246528,0.063026,1.000000,0.000000
8,ensemble_forecasting_calibrator,model_misspecification_shift,48,0.548368,0.016273,0.154345,0.017457,0.385417,0.056006,0.131944,0.055838,0.010417,0.011534,0.092576,0.008296,0.365417,0.057103,0.142478,0.052990,0.246528,0.063026,0.993056,0.009522
8,ensemble_forecasting_calibrator,nominal_disagreement,48,0.558478,0.019183,0.169468,0.020113,0.423611,0.062247,0.000000,0.000000,0.000000,0.000000,0.061429,0.001632,0.421142,0.067731,0.141885,0.063408,0.010417,0.011534,0.996528,0.006806
8,ensemble_forecasting_calibrator,ood_action_shift,48,0.558534,0.015958,0.153085,0.016386,0.336806,0.055440,0.128472,0.050763,0.010417,0.011534,0.087723,0.006969,0.356086,0.055099,0.159576,0.050406,0.215278,0.054118,0.996528,0.006806
8,ensemble_forecasting_calibrator,rare_adversarial_shift,48,0.555486,0.014066,0.114735,0.012618,0.274306,0.042939,0.395833,0.098051,0.104167,0.058863,0.157420,0.011521,0.263262,0.037211,0.192876,0.031882,0.659722,0.069432,1.000000,0.000000
8,ensemble_forecasting_calibrator,sensor_noise_shift,48,0.562305,0.012818,0.147851,0.016497,0.364583,0.051150,0.093750,0.034942,0.006944,0.013611,0.089443,0.007034,0.352335,0.053569,0.173660,0.048680,0.232639,0.053926,0.996528,0.006806
8,failure_aware_rl_recovery,combined_disagreement_stress,48,0.681575,0.036022,0.081776,0.008029,0.197917,0.047307,0.128472,0.094421,0.069444,0.042210,0.200399,0.014297,0.129721,0.036210,0.361389,0.041061,0.697917,0.087891,1.000000,0.000000
8,failure_aware_rl_recovery,controller_instability_shift,48,0.687757,0.038733,0.086364,0.011305,0.215278,0.048591,0.128472,0.094421,0.052083,0.030997,0.183915,0.016440,0.149009,0.045350,0.369016,0.049859,0.597222,0.102857,1.000000,0.000000
8,failure_aware_rl_recovery,goal_ambiguity_shift,48,0.691028,0.037827,0.085179,0.011148,0.215278,0.057508,0.128472,0.094421,0.052083,0.039095,0.182928,0.016708,0.144245,0.045514,0.375584,0.048596,0.600694,0.105539,1.000000,0.000000
8,failure_aware_rl_recovery,model_misspecification_shift,48,0.694779,0.037770,0.085431,0.010567,0.260417,0.050452,0.128472,0.094421,0.076389,0.045577,0.187037,0.015013,0.144570,0.043859,0.375903,0.047989,0.618056,0.091737,1.000000,0.000000
8,failure_aware_rl_recovery,nominal_disagreement,48,0.709919,0.041011,0.092400,0.014200,0.305556,0.052678,0.125000,0.094551,0.010417,0.015088,0.157211,0.018687,0.173992,0.053105,0.396590,0.057857,0.440972,0.127371,1.000000,0.000000
8,failure_aware_rl_recovery,ood_action_shift,48,0.699595,0.037311,0.086004,0.010584,0.243056,0.048591,0.128472,0.094421,0.048611,0.035013,0.180461,0.016429,0.143508,0.043531,0.384065,0.047364,0.576389,0.103374,1.000000,0.000000
8,failure_aware_rl_recovery,rare_adversarial_shift,48,0.675411,0.032994,0.079776,0.009239,0.215278,0.043452,0.121528,0.089535,0.149306,0.077956,0.216440,0.010946,0.122668,0.036595,0.348395,0.038363,0.784722,0.063749,1.000000,0.000000
8,failure_aware_rl_recovery,sensor_noise_shift,48,0.686128,0.040569,0.094178,0.012968,0.277778,0.059429,0.125000,0.094551,0.020833,0.025035,0.168357,0.017924,0.175082,0.050476,0.361088,0.055246,0.503472,0.115285,1.000000,0.000000
8,information_gain_probe_policy,combined_disagreement_stress,48,0.542963,0.011542,0.096624,0.012712,0.413194,0.053264,0.413194,0.125688,0.135417,0.073211,0.243346,0.010718,0.317343,0.039070,0.160049,0.035142,0.788194,0.062838,1.000000,0.000000
